year,country,iso,pop,rgdpbarro,gdp,iy,cpi,ca,stir,ltrate,stocks,pubgdp,crisisJST,tloans,bassets2,lrgdp,lstocks,lcpi,cay,lpop,lloans,rprv,rpub,rtot,prvgdp,totgdp,bassgdp,riy,lriy,dlrgdp,dlriy,dlcpi,dlrcon,drprv,drpub,ldrprv,ldrpub,ldlrgdp,ldlcpi,ldlriy,lstir,lltrate,lcay,pk_nber,th_nber,rcn_nber,war,bb,rcn_bb,pk_bb,th_bb,pk_norm,pk_fin,pk_glob,pk_comb,ar_lrgdp_bb,ax_lrgdp_bb,dr_lrgdp_bb,dx_lrgdp_bb,rr_lrgdp_bb,rx_lrgdp_bb,ar_rprv_bb,ax_rprv_bb,dr_rprv_bb,dx_rprv_bb,rr_rprv_bb,rx_rprv_bb,ar_rpub_bb,ax_rpub_bb,dr_rpub_bb,dx_rpub_bb,rr_rpub_bb,rx_rpub_bb,ccode,ar_rtot_bb,ax_rtot_bb,dr_rtot_bb,dx_rtot_bb,rr_rtot_bb,rx_rtot_bb,srx_prv,srx_pub,f1war,l1war,f2war,l2war,f3war,f4war,f5war,war5f2l,core
1957,Germany,DEU,71019.07000000001,30.6034,216.4,.2398148,34.86600469530232,5.881694,396.0000000000001,748.75,8.624153991572918,.209162,0,80.633,118.1234,3.4211111,2.1545668,3.5515122,2.717973,11.170704,4.3899078,-10.332308,-10.909734,-21.242043,.3726109,.58177292,.54585677,7.339148,1.9932227,4.5006037,2.2692204,2.0896196,4.9087286,6.9059372,.58670044,9.1505051,1.0689735,6.1580896,2.5201797,2.1523714,470,688.84998,2.2182698,1,0,0,0,3.4211111,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1958,Germany,DEU,71488.17,31.5594,231.2,.2341991,35.59345312589383,6.078241,308,678.867,14.18425476281846,.201693,0,88.831,131.5808,3.4518714,2.6521325,3.5721617,2.6289968,11.177287,4.4867358,-10.262712,-10.907174,-21.169888,.38421711,.58591014,.56912112,7.3911829,2.0002878,3.0760288,.70650578,2.0649433,3.7403584,6.9595337,.25596619,6.9059372,.58670044,4.5006037,2.0896196,2.2692204,396,748.75,2.717973,0,1,1,0,3.4518714,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1959,Germany,DEU,72013.85000000001,33.655,250.4,.24780876,35.94108316284038,4.17903,270.5,579.033,26.05177863247864,.195406,0,104.742,160.2779,3.5161617,3.2600861,3.581881,1.6689416,11.184614,4.6515002,-10.114995,-10.876111,-20.991106,.41829872,.61370474,.64008749,8.340004,2.1210637,6.4290285,12.077594,.97193718,4.5432568,14.771748,3.106308,6.9595337,.25596619,3.0760288,2.0649433,.70650578,308,678.867,2.6289968,0,0,0,0,3.5161617,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1960,Germany,DEU,72480.87,36.2051,302.5,.2432397,36.47540347333439,4.629133,456.4,638.933,35.1195247863248,.192802,0,134.586,189.7626,3.5892,3.5587573,3.5966382,1.5302919,11.191078,4.9022036,-9.8855133,-10.721726,-20.607239,.4449124,.63771439,.62731439,8.8065176,2.175492,7.303834,5.4428339,1.4757156,6.7511082,22.94817,15.438461,14.771748,3.106308,6.4290285,.97193718,12.077594,270.5,579.03302,1.6689416,1,0,0,0,3.5892,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1961,Germany,DEU,73123.14999999999,37.3398,331.6,.2518094,37.30585284176382,2.973594,293.2,589.0170000000001,31.95301025641026,.189947,0,156.184,229.33,3.6200597,3.4642663,3.6191502,.89674127,11.199901,5.0510349,-9.7680159,-10.676131,-20.444147,.47100121,.66094822,.69158626,9.4025126,2.240977,3.0859709,6.5485001,2.2511959,4.5288563,11.749744,4.5595169,22.94817,15.438461,7.303834,1.4757156,5.4428339,456.39999,638.93298,1.5302919,0,1,1,0,3.6200597,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1962,Germany,DEU,73739.12,38.5973,360.8,.2577605,38.38093131767904,-2.158823,266.2,589.0170000000001,24.32458888888889,.179598,0,177.063,261.6481,3.6531823,3.1914878,3.6475608,-.59834343,11.208289,5.1765056,-9.6793442,-10.684561,-20.363905,.49075112,.67034912,.72518873,9.9488592,2.2974579,3.312254,5.6480885,2.8410673,4.1948557,8.8671684,-.84295273,11.749744,4.5595169,3.0859709,2.2511959,6.5485001,293.20001,589.01703,.89674127,0,0,0,0,3.6531823,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1963,Germany,DEU,74340.25999999999,39.2858,382.8,.2554859,39.5268223378873,.8371272,299.6,608.9830000000001,26.33964358974359,.184277,0,198.57,295.7908,3.6708632,3.2710752,3.6769795,.21868527,11.216408,5.2911415,-9.6022453,-10.63719,-20.239435,.5187304,.7030074,.77270323,10.036968,2.3062751,1.7680883,.88171959,2.9418707,1.8303871,7.7098846,4.7370911,8.8671684,-.84295273,3.312254,2.8410673,5.6480885,266.20001,589.01703,-.59834343,0,0,0,0,3.6708632,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1964,Germany,DEU,74954.25999999999,41.482,419.8,.2663173,40.45383579176996,.198741,328.8,618.967,27.92290085470086,.185251,0,223.065,333.5365,3.7252595,3.3294473,3.7001615,.047341831,11.224633,5.4074631,-9.5173321,-10.57106,-20.088392,.53136015,.71661115,.79451287,11.047374,2.4021928,5.4396391,9.5917702,2.3181915,4.1623116,8.4913254,6.6129684,7.7098846,4.7370911,1.7680883,2.9418707,.88171959,299.60001,608.98297,.21868527,0,0,0,0,3.7252595,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1965,Germany,DEU,75638.85000000001,43.2255,458.2,.2616761,41.76066763973336,-6.669997,410.4,708.817,23.74885897435897,.190387,0,249.952,381.5079,3.7664306,3.1675346,3.7319548,-1.4556955,11.233726,5.5212688,-9.4444113,-10.497071,-19.941483,.5455085,.73589551,.83262306,11.31108,2.4257827,4.1171074,2.3589849,3.1793356,5.5801392,7.2920799,7.3988914,8.4913254,6.6129684,5.4396391,2.3181915,9.5917702,328.79999,618.96698,.047341831,0,0,0,0,3.7664306,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1966,Germany,DEU,76206.17,44.0559,487.7,.2544597,43.27350236150514,.39985,533.9000000000001,808.6499999999999,19.5748170940171,.201475,0,271.418,416.7356,3.7854593,2.9742439,3.7675405,.081986874,11.241198,5.6036601,-9.4050779,-10.421127,-19.826206,.55652654,.75800157,.85449171,11.210451,2.4168465,1.9028664,-.89361668,3.5585642,2.1380663,3.9333344,7.5943947,7.2920799,7.3988914,4.1171074,3.1793356,2.3589849,410.39999,708.81702,-1.4556955,0,0,0,0,3.7854593,0,1,0,1,0,0,1,0,1.4306328,0,20,,.071531639,0,4.0999146,0,20,,.20499572,0,,0,20,,,5,0,,0,20,,,,,0,0,0,0,0,0,0,0,1
1967,Germany,DEU,76368.45,43.8173,494.2,.2310805,43.9687624287991,9.965674,334.8,698.8330000000001,26.05177863247863,.229537,0,289.081,468.2212,3.7800288,3.2600861,3.7834795,2.0165265,11.243325,5.666707,-9.3600979,-10.295555,-19.655653,.58494741,.81448442,.94743264,10.125323,2.3150396,-.543046,-10.180688,1.5938997,.81398487,4.4980049,12.55722,3.9333344,7.5943947,1.9028664,3.5585642,-.89361668,533.90002,808.65002,.081986874,0,0,0,0,3.7800288,1,0,1,0,0,0,0,-.00543046,0,1,0,-.00543046,,.044980049,0,1,0,.044980049,,.1255722,0,1,0,.1255722,,5,.17055321,0,1,0,.17055321,,,,0,0,0,0,0,0,0,0,1
1968,Germany,DEU,76584.39999999999,46.0795,533.6,.2235757,44.68333511951535,11.85615,259.3,648.9169999999999,29.21829316239316,.228864,0,322.629,529.2023,3.8303683,3.374795,3.7996006,2.2219172,11.246149,5.7765031,-9.2692471,-10.24073,-19.509977,.60462707,.83349109,.99175841,10.302257,2.3323629,5.033946,1.7323256,1.6121149,4.2937279,9.085083,5.4824829,4.4980049,12.55722,-.543046,1.5938997,-10.180688,334.79999,698.83301,2.0165265,0,0,0,0,3.8303683,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1969,Germany,DEU,77143.89,49.0436,597.6,.2322624,45.52022232796208,7.458108,480.7,678.867,33.82413247863248,.206349,0,372.506,628.7863,3.8927097,3.5211744,3.8181567,1.24801,11.253428,5.9202533,-9.1513309,-10.256849,-19.40818,.62333667,.82968569,1.0521859,11.390985,2.4328222,6.2341452,10.045934,1.8556118,6.7773819,11.791611,-1.6119003,9.085083,5.4824829,5.033946,1.6121149,1.7323256,259.29999,648.91699,2.2219172,1,0,0,0,3.8927097,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1970,Germany,DEU,77783.16,51.0475,705.272,.2439484,47.08455698054645,3.09955,864.7,828.6170000000001,16.8401,.185965,0,416.659,683.7153,3.9327567,2.8237629,3.8519452,.43948293,11.261681,6.032268,-9.081358,-10.237239,-19.318596,.59077775,.77674276,.96943492,12.452956,2.5219581,4.004693,8.9135885,3.3788443,6.3871384,6.9972992,1.9610405,11.791611,-1.6119003,6.2341452,1.8556118,10.045934,480.70001,678.867,1.24801,0,1,1,0,3.9327567,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1971,Germany,DEU,78354.71000000001,52.0239,782.801,.2505234,49.55015564730376,3.288656,616.3,798.667,16.5314,.179044,0,476.29,778.9474,3.9517033,2.8052616,3.9029853,.42011392,11.269001,6.1660271,-9.0059595,-10.229232,-19.235191,.60844326,.78748727,.99507719,13.033204,2.5675004,1.8946648,4.554224,5.1040173,4.3110132,7.5398445,.80070496,6.9972992,1.9610405,4.004693,3.3788443,8.9135885,864.70001,828.617,.43948293,0,0,0,0,3.9517033,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1972,Germany,DEU,78717.09,53.9155,853.466,.245083,52.27325705893369,3.794482,430.2,788.683,18.1491,.181937,0,554.92,893.5137,3.9874179,2.8986211,3.9564848,.44459674,11.273616,6.3188238,-8.9112768,-10.18489,-19.096167,.65019578,.83213276,1.0469236,13.213773,2.5812597,3.5714626,1.3759375,5.349946,4.6467543,9.4682693,4.4342041,7.5398445,.80070496,1.8946648,5.1040173,4.554224,616.29999,798.66699,.42011392,0,0,0,0,3.9874179,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1973,Germany,DEU,78950.22,56.2645,950.572,.2306611,55.92981085370633,11.17374,1018.3,928.4499999999999,16.7204,.177813,0,616.123,973.5214999999999,4.0300636,2.8166296,4.0240974,1.1754754,11.276573,6.4234467,-8.877224,-10.17063,-19.047853,.64816028,.82597327,1.0241429,12.978031,2.5632579,4.2645693,-1.8001795,6.7612648,2.3343086,3.4052849,1.4260292,9.4682693,4.4342041,3.5714626,5.349946,1.3759375,430.20001,788.68298,.44459674,1,0,0,0,4.0300636,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1974,Germany,DEU,78966.14,56.3438,1028.81,.2067534,59.8245538383991,23.50958,886.5999999999999,1038.27,14.0442,.185104,0,656.454,1087.315,4.0314722,2.6422095,4.0914164,2.2851236,11.276774,6.4868526,-8.8813381,-10.11887,-19.000208,.63807118,.82317519,1.0568666,11.649272,2.4552436,.1408577,-10.801435,6.7318916,-.30450821,-.4114151,5.175972,3.4052849,1.4260292,4.2645693,6.7612648,-1.8001795,1018.3,928.45001,1.1754754,0,0,1,0,4.0314722,0,1,0,1,0,0,1,0,.25144339,0,7,,.035920482,0,.47875977,0,7,,.068394251,0,.17668533,0,7,,.025240762,5,0,.6554451,0,7,,.093635015,.75891101,-.63475716,0,0,0,0,0,0,0,0,1
1975,Germany,DEU,78682.32000000001,55.7559,1077.68,.1943156,63.37810570945928,7.620625,440.4,848.583,16.7976,.235944,0,689.173,1204.73,4.0209832,2.8212361,4.1491184,.70713246,11.273173,6.5354924,-8.8867989,-9.8838863,-18.770685,.63949686,.87544084,1.1178921,10.834241,2.3827116,-1.0488987,-7.2531939,5.7702065,4.0089607,-.54607391,23.498344,-.4114151,5.175972,.1408577,6.7318916,-10.801435,886.59998,1038.27,2.2851236,0,1,1,0,4.0209832,1,0,1,0,0,0,0,-.010488987,0,1,0,-.010488987,,-.0054607391,0,1,0,-.0054607391,,.23498344,0,1,0,.23498344,,5,.22952271,0,1,0,.22952271,,,,0,0,0,0,0,0,0,0,1
1976,Germany,DEU,78298.96000000001,59.0213,1168.41,.1931257,66.10120812936331,9.43263,388.5,778.7,17.6005,.252601,0,752.245,1345.053,4.0778985,2.8679273,4.1911869,.8073048,11.26829,6.6230621,-8.8364143,-9.7720213,-18.608437,.64381939,.89642042,1.1511824,11.39853,2.4334843,5.6915283,5.0772667,4.2068481,4.6473026,5.0384521,11.186504,-.54607391,23.498344,-1.0488987,5.7702065,-7.2531939,440.39999,848.58301,.70713246,0,0,0,0,4.0778985,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1977,Germany,DEU,78160.77,60.8251,1244.96,.1947291,68.54105528708715,9.06737,413.9,618.967,17.7587,.262543,0,819.991,1521.304,4.1080027,2.8768756,4.2274327,.7283262,11.266523,6.7092934,-8.7846622,-9.7044382,-18.489101,.65864849,.92119151,1.2219702,11.844417,2.4718566,3.010416,3.8372278,3.6245823,4.362154,5.175209,6.7583084,5.0384521,11.186504,5.6915283,4.2068481,5.0772667,388.5,778.70001,.8073048,0,0,0,0,4.1080027,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1978,Germany,DEU,78066.07000000001,62.729,1327.89,.1994894,70.38220743959866,18.63592,336,579.033,19.1965,.277755,0,908.328,1737.302,4.138824,2.9547279,4.2539406,1.4034235,11.265311,6.8116055,-8.7076464,-9.6089211,-18.316566,.68403858,.9617936,1.3083177,12.51377,2.5268297,3.0821323,5.4973125,2.6507854,3.6497116,7.7015877,9.5517159,5.175209,6.7583084,3.010416,3.6245823,3.8372278,413.89999,618.96698,.7283262,0,0,0,0,4.138824,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1979,Germany,DEU,78081.28999999999,65.2653,1442.17,.2089143,73.27912442810688,-9.873101,587.2,738.7670000000001,18.4032,.286084,0,1022.02,1956.638,4.1784606,2.9125245,4.2942758,-.68460035,11.265506,6.9295363,-8.6302452,-9.5373468,-18.167591,.70866817,.99475217,1.3567319,13.634854,2.6126294,3.9636612,8.5799694,4.0335178,3.1392574,7.7401161,7.1574211,7.7015877,9.5517159,3.0821323,2.6507854,5.4973125,336,579.03302,1.4034235,0,0,0,0,4.1784606,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1980,Germany,DEU,78297.89999999999,65.7514,1542.21,.2153274,77.25111883609299,-28.39528,906.1,848.583,17.6922,.302968,0,1122.09,2125.203,4.1858811,2.8731239,4.3470616,-1.841207,11.268276,7.0229483,-8.5923901,-9.4684944,-18.060884,.72758573,1.0305537,1.3780243,14.158078,2.6502852,.74205399,3.765583,5.2785873,1.1559486,3.7855148,6.8852425,7.7401161,7.1574211,3.9636612,4.0335178,8.5799694,587.20001,738.76703,-.68460035,1,0,0,0,4.1858811,0,1,0,1,0,0,1,0,.16489792,0,5,,.032979585,0,.2944088,0,5,,.05888176,0,.41539192,0,5,,.083078384,5,0,.70980072,0,5,,.14196014,1.7617774,1.34048,0,0,0,0,0,0,0,0,1
1981,Germany,DEU,78401.83,65.68810000000001,1615.1,.2051204,82.13725299353311,-11.89436,1126.3,1010.83,18.0082,.336915,0,1205.65,2279.625,4.1849179,2.8908272,4.4083915,-.73644727,11.269603,7.0947742,-8.5832195,-9.378767,-17.961987,.74648631,1.0834013,1.4114451,13.473969,2.6007597,-.096321106,-4.9525499,6.1329842,-.5689621,.91705322,8.9727402,3.7855148,6.8852425,.74205399,5.2785873,3.765583,906.09998,848.58301,-1.841207,0,0,1,0,4.1849179,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1982,Germany,DEU,78335.27,65.12090000000001,1682.42,.1922528,86.4633153505272,13.4313,866.6,896.5,18.4838,.364717,0,1270.29,2449.296,4.1762457,2.9168947,4.4597201,.79833215,11.268753,7.1470003,-8.5814724,-9.3091183,-17.890591,.75503737,1.1197543,1.4558172,12.519675,2.5273013,-.86722374,-7.3458433,5.1328659,-.94079971,.17471313,6.9648743,.91705322,8.9727402,-.096321106,6.1329842,-4.9525499,1126.3,1010.83,-.73644727,0,1,1,0,4.1762457,1,0,1,0,0,0,0,-.0096354485,0,2,0,-.0048177242,,.010917664,0,2,0,.0054588318,,.15937614,0,2,0,.079688072,,5,.17029381,0,2,0,.085146904,,,,0,0,0,0,0,0,0,0,1
1983,Germany,DEU,78121.64999999999,66.50060000000001,1756.86,.1939881,89.29585658556127,11.15655,536.3,801.8330000000001,24.9033,.382156,0,1360.34,2602.166,4.1972108,3.2150004,4.4919553,.63502783,11.266023,7.2154899,-8.5424881,-9.248621,-17.791109,.77430189,1.1564579,1.4811459,12.900325,2.5572524,2.0965099,2.9951096,3.2235146,1.7422199,3.8984299,6.0497284,.17471313,6.9648743,-.86722374,5.1328659,-7.3458433,866.59998,896.5,.79833215,0,0,0,0,4.1972108,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1984,Germany,DEU,77855.42,68.6469,1842.39,.1903343,91.44601251496431,26.30929,554.5,794.9169999999999,28.0899,.389259,0,1446.76,2793.71,4.2289758,3.3354101,4.515749,1.4279978,11.262609,7.277082,-8.501276,-9.2030487,-17.704325,.78526264,1.1745217,1.516351,13.06586,2.5700028,3.1764984,1.2750387,2.3793697,2.3382187,4.1212082,4.5572281,3.8984299,6.0497284,2.0965099,3.2235146,2.9951096,536.29999,801.83301,.63502783,0,0,0,0,4.2289758,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1985,Germany,DEU,77684.91,70.20999999999999,1925.34,.1848037,93.4416666021225,53.05387,519.3,694.75,38.9192,.394588,0,1547.54,2972.857,4.2514906,3.6614878,4.5373373,2.7555585,11.260416,7.3444219,-8.453331,-9.1648083,-17.618139,.80377489,1.1983629,1.5440686,12.975068,2.5630298,2.251482,-.69730282,2.1588326,2.0766735,4.7945023,3.8240433,4.1212082,4.5572281,3.1764984,2.3793697,1.2750387,554.5,794.91699,1.4279978,0,0,0,0,4.2514906,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1986,Germany,DEU,77713.49000000001,71.80800000000001,2028.45,.1841209,93.32485405730735,84.98694999999999,457.3000000000001,589.417,53.0571,.394647,0,1614.22,3088.223,4.2739959,3.9713688,4.5360866,4.1897483,11.260784,7.3866072,-8.4102631,-9.1116066,-17.52187,.7957899,1.1904368,1.5224546,13.221354,2.5818331,2.2505283,1.8803358,-.12507439,3.6808968,4.3067932,5.3201675,4.7945023,3.8240433,2.251482,2.1588326,-.69730282,519.29999,694.75,2.7555585,0,0,0,0,4.2739959,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1987,Germany,DEU,77718.3,72.86190000000001,2083.21,.1851854,93.5506908008213,80.59945999999999,372.2,614.083,45.5187,.407263,0,1665.29,3199.967,4.2885656,3.8181233,4.5385036,3.8690031,11.260846,7.4177547,-8.3815956,-9.0559807,-17.437576,.7993865,1.2066495,1.5360751,13.49296,2.6021681,1.4569759,2.0334959,.24170876,3.4855843,2.866745,5.5625916,4.3067932,5.3201675,2.2505283,-.12507439,1.8803358,457.29999,589.41699,4.1897483,0,0,0,0,4.2885656,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1988,Germany,DEU,78030.57000000001,75.11490000000001,2196.96,.186576,94.74217141760197,96.10969,400.9,648.9169999999999,38.8697,.410869,0,1753.66,3470.171,4.3190188,3.6602151,4.5511594,4.3746672,11.264856,7.4694605,-8.3465557,-9.0106668,-17.357224,.79822117,1.2090901,1.5795331,14.014638,2.6401024,3.0453205,3.7934303,1.2655735,2.0218372,3.5039902,4.5313835,2.866745,5.5625916,1.4569759,.24170876,2.0334959,372.20001,614.08301,3.8690031,0,0,0,0,4.3190188,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1989,Germany,DEU,78644.91,77.06399999999999,2348.29,.1909986,97.3743311136727,109.1027,658.9000000000001,689.833,49.9164,.395369,0,1881.1,3710.867,4.3446364,3.9103496,4.5785627,4.6460485,11.272698,7.5396118,-8.3116493,-9.0177546,-17.329403,.80105096,1.19642,1.5802423,14.719116,2.689147,2.5617599,4.9044609,2.7403355,2.0190239,3.4906387,-.70877075,3.5039902,4.5313835,3.0453205,1.2655735,3.7934303,400.89999,648.91699,4.3746672,0,0,0,0,4.3446364,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1990,Germany,DEU,79380.39,79.586,2555.64,.19869,100,77.00471,792.3,870.4169999999999,57.6546,.411986,0,2218.29,4622.034,4.3768382,4.0544701,4.6051702,3.0131283,11.282006,7.7044921,-8.1826839,-8.9278841,-17.110569,.86799783,1.2799839,1.8085623,15.812943,2.7608287,3.2201767,7.1681738,2.6607513,1.845026,12.896538,8.9870453,3.4906387,-.70877075,2.5617599,2.7403355,4.9044609,658.90002,689.83301,4.6460485,1,0,0,0,4.3768382,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1991,Germany,DEU,79984.24000000001,82.8849,3001.42,.2185666,103.6362068759031,-38.25306,884,845.833,52.779,.406393,0,2451.49,4935.988,4.4174528,3.9661133,4.6408868,-1.2744987,11.289585,7.8044515,-8.1260204,-8.8240662,-16.950087,.81677675,1.2231698,1.6445509,18.115871,2.8967884,4.0614605,13.595963,3.5716534,3.4380913,5.6663513,10.381794,12.896538,8.9870453,3.2201767,2.6607513,7.1681738,792.29999,870.41699,3.0131283,0,1,1,0,4.4174528,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1992,Germany,DEU,80597.75999999999,84.0941,3220.51,.2202632,108.8780329530234,-33.69791,941.5999999999999,784.75,50.3145,.416377,0,2648.17,5318.935,4.4319363,3.9182932,4.6902285,-1.0463532,11.297226,7.8816242,-8.1058302,-8.7863235,-16.892155,.82228279,1.2386597,1.6515815,18.522835,2.9190042,1.4483452,2.2215843,4.9341679,2.5117874,2.0190239,3.7742615,5.6663513,10.381794,4.0614605,3.5716534,13.595963,884,845.83301,-1.2744987,0,0,0,0,4.4319363,0,1,0,1,0,0,1,0,.25569057,0,10,,.025569057,0,.4756422,0,10,,.04756422,0,.52279472,0,10,,.052279472,5,0,.99843597,0,10,,.099843599,.67245424,.51660001,0,0,0,0,0,0,0,0,1
1993,Germany,DEU,81132.27,82.8618,3313.9,.2079785,113.7312543114011,-29.03445,748.9,651.0830000000001,53.9548,.453708,0,2848.4,5780.73,4.4171743,3.9881465,4.7338381,-.87614143,11.303836,7.9545126,-8.0831614,-8.7220945,-16.805256,.85953104,1.3132391,1.7443888,17.233473,2.8468535,-1.4761925,-7.2150707,4.3609619,.13771057,2.2668839,6.4229012,2.0190239,3.7742615,1.4483452,4.9341679,2.2215843,941.59998,784.75,-1.0463532,0,0,0,0,4.4171743,1,0,1,0,0,0,0,-.014761925,0,1,0,-.014761925,,.022668839,0,1,0,.022668839,,.064229012,0,1,0,.064229012,,5,.086898804,0,1,0,.086898804,,,,0,0,0,0,0,0,0,0,1
1994,Germany,DEU,81414.16,84.7756,3482.9,.2094978,116.840081492254,-48.07872,534.6999999999999,686.667,61.1671,.475848,0,3007.27,6418.221,4.4400077,4.1136093,4.7608061,-1.3804221,11.307304,8.0087881,-8.0593224,-8.6551466,-16.71447,.86343849,1.3392864,1.8427807,17.760302,2.8769658,2.2833347,3.0112267,2.6968002,1.6265869,2.3838997,6.6947937,2.2668839,6.4229012,-1.4761925,4.3609619,-7.2150707,748.90002,651.08301,-.87614143,0,0,0,0,4.4400077,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1995,Germany,DEU,81653.7,86.1289,3615.25,.207756,118.9903566160667,-39.98003,450.3,685,59.5598,.551132,0,3175.92,7042.028,4.4558449,4.0869808,4.7790422,-1.1058718,11.310243,8.0633526,-8.0259323,-8.4921494,-16.518082,.87847865,1.4296106,1.9478675,17.893795,2.884454,1.5837193,.74882507,1.823616,1.8667221,3.3390045,16.299725,2.3838997,6.6947937,2.2833347,2.6968002,3.0112267,534.70001,686.66699,-1.3804221,0,0,0,0,4.4558449,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
1996,Germany,DEU,81890.67,86.7351,3669.49,.2019899,120.7606598524908,-17.93505,327.3,621.5830000000001,67.9855,.577584,0,3417.44,7712.237,4.4628587,4.2192945,4.7938104,-.4887614,11.31314,8.1366472,-7.9703031,-8.4480438,-16.418346,.93131196,1.508896,2.1017191,17.519613,2.8633211,.70137978,-2.1132946,1.4768124,1.0136604,5.5629253,4.410553,3.3390045,16.299725,1.5837193,1.823616,.74882507,450.29999,685,-1.1058718,0,0,0,0,4.4628587,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,5,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1
